seqnames	start	end	width	strand	value	area	cluster	indexStart	indexEnd	L	clusterL	p.value	fwer	p.valueArea	fwerArea	name	annotation	description	region	distance	subregion	insideDistance	exonnumber	nexons	UTR	strand.1	geneL	codingL	Geneid	subjectHits
chr10	104953608	104953608	1	*	0.209741253960793	0.209741253960793	56356	466223	466223	1	13	0.729652639043935	1	0.733332736762275	1	NT5C2	NM_001134373 NM_001351169 NM_001351170 NM_001351171 NM_001351172 NM_001351173 NM_001351174 NM_001351175 NM_001351176 NM_001351177 NM_001351178 NM_001351179 NM_001351180 NM_001351181 NM_001351182 NM_001351183 NM_001351184 NM_001351185 NM_001351186 NM_001351187 NM_001351188 NM_001351189 NM_001351190 NM_001351191 NM_001351192 NM_001351193 NM_001351194 NM_001351195 NM_001351196 NM_001351197 NM_012229 NP_001127845 NP_001338098 NP_001338099 NP_001338100 NP_001338101 NP_001338102 NP_001338103 NP_001338104 NP_001338105 NP_001338106 NP_001338107 NP_001338108 NP_001338109 NP_001338110 NP_001338111 NP_001338112 NP_001338113 NP_001338114 NP_001338115 NP_001338116 NP_001338117 NP_001338118 NP_001338119 NP_001338120 NP_001338121 NP_001338122 NP_001338123 NP_001338124 NP_001338125 NP_001338126 NP_036361 XM_005269637 XM_005269645 XM_005269646 XM_006717721 XM_006717723 XM_011539537 XM_017015947 XM_017015966 XM_017015967 XM_017015974 XM_024447901 XM_024447902 XM_024447903 XM_024447904 XM_024447905 XM_024447907 XM_024447908 XM_024447909 XM_024447910 XM_024447911 XP_005269694 XP_005269702 XP_005269703 XP_006717784 XP_006717786 XP_011537839 XP_016871436 XP_016871455 XP_016871456 XP_016871463 XP_024303669 XP_024303670 XP_024303671 XP_024303672 XP_024303673 XP_024303675 XP_024303676 XP_024303677 XP_024303678 XP_024303679	promoter	promoter	545	NA	NA	NA	18	NA	-	105289	NA	22978	19166
chr10	124222263	124222263	1	*	0.209735173612953	0.209735173612953	59219	471393	471393	1	5	0.729842796068895	1	0.733516182362824	1	HTRA1	NM_002775 NP_002766	inside intron	inside	1222	inside intron	-622	1	9	inside transcription region	+	53383	NA	5654	47021
chr3	12586970	12586970	1	*	0.20972446297463	0.20972446297463	268444	147683	147683	1	6	0.7301269130356	1	0.733795825046588	1	MKRN2OS	NM_001195279 NP_001182208 XM_006712909 XM_011533241 XM_011533242 XM_011533243 XP_006712972 XP_011531543 XP_011531544 XP_011531545	promoter	promoter	7	NA	NA	NA	4	NA	-	5683	NA	100129480	420
chr2	10262019	10262019	1	*	0.209715041148894	0.209715041148894	208172	84878	84878	1	19	0.73031930720203	1	0.733988219213018	1	RRM2	NM_001034 NM_001165931 NP_001025 NP_001159403 NR_161344 NR_164157	promoter	promoter	676	NA	NA	NA	10	NA	+	8851	NA	6241	51376
chr6	52530180	52530180	1	*	0.209705328255351	0.209705328255351	346569	301787	301787	1	11	0.730551969914922	1	0.7342141705015	1	LOC730101	NR_024403 NR_024405	inside exon	inside	981	inside exon	0	1	2	inside transcription region	+	4752	NA	730101	57975
chr19	40032781	40032781	1	*	0.209683747052377	0.209683747052377	200342	767216	767216	1	1	0.7311000695751	1	0.734733187322567	1	EID2	NM_153232 NP_694964	promoter	promoter	1943	NA	NA	NA	1	NA	-	1391	NA	163126	14482
chr1	6552273	6552273	1	*	0.209682853404434	0.209682853404434	2270	6324	6324	1	7	0.73111349242392	1	0.734746610171387	1	PLEKHG5	NM_001042663 NM_001042664 NM_001042665 NM_001265592 NM_001265593 NM_001265594 NM_020631 NM_198681 NP_001036128 NP_001036129 NP_001036130 NP_001252521 NP_001252522 NP_001252523 NP_065682 NP_941374	promoter	promoter	512	NA	NA	NA	21	NA	-	25609	NA	57449	48508
chr3	39543684	39543684	1	*	0.209679618630978	0.209679618630978	272146	154005	154005	1	11	0.731202978082725	1	0.734833858688722	1	MOBP	NM_001278322 NM_001278323 NM_182935 NP_001265251 NP_001265252 NP_891980 NR_003090 NR_103504 NR_103505 NR_103506	inside exon	inside	127	inside exon	0	1	2	inside transcription region	+	960	NA	4336	35777
chr16	67188614	67188614	1	*	0.209671096724018	0.209671096724018	156254	671707	671707	1	2	0.731417743663856	1	0.735037438562502	1	TRADD	NM_001323552 NM_003789 NM_153425 NP_001310481 NP_003780 XM_005256213 XM_017023815 XP_005256270 XP_016879304	inside exon	inside	1538	inside exon	0	3	3	inside transcription region	-	2063	NA	8717	67598
chr1	92495004	92495004	1	*	0.20967090345418	0.20967090345418	19182	39505	39505	1	14	0.731419980805326	1	0.735039675703972	1	EPHX4	NM_173567 NP_775838	promoter	promoter	529	NA	NA	NA	7	NA	+	33560	NA	253152	22023
chr16	778658	778658	1	*	0.209659733101573	0.209659733101573	146158	649300	649300	1	4	0.731715283479381	1	0.735332741236558	1	HAGHL	NM_001290137 NM_001290139 NM_001323635 NM_001323636 NM_001365282 NM_032304 NM_207112 NP_001277066 NP_001277068 NP_001310564 NP_001310565 NP_001352211 NP_115680 XM_005255631 XM_005255632 XM_011522712 XP_005255688 XP_005255689 XP_011521014	inside intron	inside	1392	inside intron	-53	5	7	inside transcription region	+	2449	NA	84264	65135
chr1	212872225	212872225	1	*	0.20964773812078	0.20964773812078	34368	69822	69822	1	5	0.732046380416958	1	0.735652652466784	1	BATF3	NM_018664 NP_061134 XM_017001683 XP_016857172 XR_001737289 XR_921869	inside intron	inside	1102	inside intron	789	1	3	inside transcription region	-	13568	NA	55509	45039
chr13	77461335	77461335	1	*	0.209641723802983	0.209641723802983	112433	581571	581571	1	16	0.732191794612516	1	0.735786880954991	1	KCTD12	NM_138444 NP_612453	promoter	promoter	795	NA	NA	NA	1	NA	-	6236	NA	115207	8357
chr17	63133186	63133186	1	*	0.209619271031112	0.209619271031112	176402	716776	716776	1	8	0.732811482799738	1	0.736393146293392	1	RGS9	NM_001081955 NM_001165933 NM_003835 NP_001075424 NP_001159405 NP_003826	promoter	promoter	270	NA	NA	NA	19	NA	+	90365	NA	8787	67800
chr12	121570571	121570571	1	*	0.209607000931198	0.209607000931198	102712	562617	562617	1	12	0.733111259756733	1	0.736686211825977	1	P2RX7	NM_002562 NM_177427 NP_002553 NR_033948 NR_033949 NR_033950 NR_033951 NR_033952 NR_033953 NR_033954 NR_033955 NR_033956 XM_011538419 XM_011538420 XM_017019364 XM_017019365 XM_017019366 XM_017019367 XP_011536721 XP_011536722 XP_016874853 XP_016874854 XP_016874855 XP_016874856	promoter	promoter	51	NA	NA	NA	12	NA	+	53732	NA	5027	38355
chr5	140226474	140226474	1	*	0.209601427653698	0.209601427653698	328852	258799	258799	1	5	0.733218642547299	1	0.736789120333603	1	PCDHA9	NM_014005 NM_031857 NP_054724 NP_114063	promoter	promoter	883	NA	NA	NA	4	NA	+	164572	NA	9752	72478
chr11	94500749	94500749	1	*	0.209596103508005	0.209596103508005	77919	513534	513534	1	21	0.733350633894036	1	0.736907688831519	1	AMOTL1	NM_001301007 NM_130847 NP_001287936 NP_570899 XM_005273798 XM_005273801 XM_006718772 XM_011542626 XM_011542628 XP_005273855 XP_005273858 XP_006718835 XP_011540928 XP_011540930	promoter	promoter	759	NA	NA	NA	12	NA	+	108410	NA	154810	13630
chr11	26593556	26593556	1	*	0.209591247590131	0.209591247590131	66899	489635	489635	1	6	0.73344235669431	1	0.736999411631793	1	MUC15	NM_001135091 NM_001135092 NM_145650 NP_001128563 NP_001128564 NP_663625	inside intron	inside	259	inside intron	31	1	4	5' UTR	-	13236	NA	143662	11778
chr11	6495732	6495732	1	*	0.209578784568247	0.209578784568247	63893	483783	483783	1	20	0.733742133651306	1	0.737296951447319	1	TRIM3	NM_001248006 NM_001248007 NM_006458 NM_033278 NP_001234935 NP_001234936 NP_006449 NP_150594 XM_011519845 XM_017017098 XM_024448328 XM_024448329 XP_011518147 XP_016872587 XP_024304096 XP_024304097 XR_001747732 XR_001747734 XR_002957118	promoter	promoter	43	NA	NA	NA	12	NA	-	25846	NA	10612	5433
chr1	107682283	107682283	1	*	0.209574770619047	0.209574770619047	20502	41923	41923	1	29	0.73383385645158	1	0.737388674247593	1	NTNG1	NM_001113226 NM_001113228 NM_001312688 NM_001330665 NM_001372166 NM_001372167 NM_001372168 NM_001372169 NM_001372170 NM_001372171 NM_014917 NP_001106697 NP_001106699 NP_001299617 NP_001317594 NP_001359095 NP_001359096 NP_001359097 NP_001359098 NP_001359099 NP_001359100 NP_055732 XM_011541025 XM_017000683 XM_017000686 XP_011539327 XP_016856172 XP_016856175	promoter	promoter	346	NA	NA	NA	8	NA	+	341846	NA	22854	18773
chr16	1204617	1204617	1	*	0.209563683308002	0.209563683308002	146406	650192	650192	1	14	0.734102313427994	1	0.737652656941067	1	CACNA1H	NM_001005407 NM_021098 NP_001005407 NP_066921 XM_005255652 XM_006720963 XM_006720964 XM_006720965 XM_006720967 XM_006720968 XM_011522724 XM_011522727 XM_017023819 XM_017023820 XM_017023821 XP_005255709 XP_006721026 XP_006721027 XP_006721028 XP_006721030 XP_006721031 XP_011521026 XP_011521029 XP_016879308 XP_016879309 XP_016879310 XR_002957850	inside intron	inside	1376	inside intron	-580	2	34	inside transcription region	+	68531	NA	8912	68291
chr17	6618119	6618119	1	*	-0.209548068726262	0.209548068726262	164493	690730	690730	1	1	0.734504998892615	1	0.738048630981277	1	SLC13A5	NM_001143838 NM_001284509 NM_001284510 NM_177550 NP_001137310 NP_001271438 NP_001271439 NP_808218 XM_011523795 XP_011522097	promoter	promoter	1379	NA	NA	NA	11	NA	-	28701	NA	284111	26424
chr6	133084289	133084289	1	*	0.209547132067011	0.209547132067011	353451	314043	314043	1	5	0.734538556014667	1	0.738082188103329	1	VNN2	NM_001242350 NM_004665 NM_078488 NP_001229279 NP_004656 NP_511043 NR_034173 NR_034174 NR_110143 NR_110144 NR_110145 NR_110146 XM_006715593 XM_011536231 XM_017011408 XM_017011409 XP_006715656 XP_011534533 XP_016866897 XP_016866898 XR_002956311	inside intron	inside	309	inside intron	232	1	8	5' UTR	-	19589	NA	8875	68146
chr9	116344184	116344184	1	*	0.209531587906076	0.209531587906076	412478	425217	425217	1	3	0.734894261508415	1	0.738424470748257	1	RGS3	NM_001276260 NM_001276261 NM_001276262 NM_001282922 NM_001282923 NM_001322214 NM_001322215 NM_001351526 NM_017790 NM_130795 NM_134427 NM_144488 NM_144489 NP_001263189 NP_001263190 NP_001263191 NP_001269851 NP_001269852 NP_001309143 NP_001309144 NP_001338455 NP_060260 NP_570613 NP_602299 NP_652759 NP_652760	inside exon	inside	268	inside exon	0	1	6	5' UTR	+	16107	NA	5998	50603
chr17	58309224	58309224	1	*	0.209513694086103	0.209513694086103	175468	714948	714948	1	3	0.735314844104797	1	0.738824919071407	1	SCARNA20	NR_002999	promoter	promoter	218	NA	NA	NA	1	NA	-	129	NA	677681	55410
chr10	33244887	33244887	1	*	0.20949931649434	0.20949931649434	45987	447121	447121	1	3	0.735677261022955	1	0.739176150282215	1	ITGB1	NM_002211 NM_033666 NM_033667 NM_033668 NM_033669 NM_133376 NP_002202 NP_391988 NP_596867	inside intron	inside	1935	inside intron	1799	1	16	5' UTR	-	57576	NA	3688	31727
chr14	91711520	91711520	1	*	0.209453467298539	0.209453467298539	126951	610365	610365	1	8	0.73673542893832	1	0.740189575368178	1	GPR68	NM_001177676 NM_001348437 NM_003485 NP_001171147 NP_001335366 NP_003476 XM_005268110 XM_005268111 XM_005268112 XM_006720262 XM_011537196 XM_011537197 XM_011537198 XM_011537199 XP_005268167 XP_005268168 XP_005268169 XP_006720325 XP_011535498 XP_011535499 XP_011535500 XP_011535501	promoter	promoter	668	NA	NA	NA	2	NA	-	11976	NA	8111	63182
chr1	155290246	155290246	1	*	0.209451892271754	0.209451892271754	24937	52120	52120	1	14	0.736780171767722	1	0.74023431819758	1	RUSC1	NM_001105203 NM_001105204 NM_001105205 NM_001278227 NM_001278228 NM_001278229 NM_001278230 NM_014328 NP_001098673 NP_001098674 NP_001098675 NP_001265156 NP_001265157 NP_001265158 NP_001265159 NP_055143 NR_103478 XM_006711254 XM_006711256 XM_006711257 XM_017000891 XM_017000892 XP_006711317 XP_006711319 XP_006711320 XP_016856380 XP_016856381 XR_001737085 XR_921763	promoter	promoter	394	NA	NA	NA	10	NA	+	10269	NA	23623	21499
chr17	37820515	37820515	1	*	0.209435625480497	0.209435625480497	170567	703866	703866	1	6	0.737153774393231	1	0.740590023691328	1	TCAP	NM_003673 NP_003664	promoter	promoter	1084	NA	NA	NA	2	NA	+	1208	NA	8557	67074
chr1	2345368	2345368	1	*	0.209425734903043	0.209425734903043	909	2936	2936	1	27	0.737386437106123	1	0.74081821212128	1	PEX10	NM_002617 NM_153818 NP_002608 NP_722540 XM_011541576 XP_011539878 XR_946666	promoter	promoter	1358	NA	NA	NA	6	NA	-	7769	NA	5192	40939
chr17	75371476	75371476	1	*	0.209408562326547	0.209408562326547	179208	722292	722292	1	6	0.737775699721923	1	0.7411985261712	1	SEPTIN9	NM_001113491 NM_001113492 NM_001113493 NM_001113494 NM_001113495 NM_001113496 NM_001293695 NM_001293696 NM_001293697 NM_001293698 NM_006640 NP_001106963 NP_001106964 NP_001106965 NP_001106966 NP_001106967 NP_001106968 NP_001280624 NP_001280625 NP_001280626 NP_001280627 NP_006631	promoter	promoter	689	NA	NA	NA	11	NA	+	124513	NA	10801	6021
chr3	196366994	196366994	1	*	0.209396092239882	0.209396092239882	292799	192050	192050	1	13	0.738079950961859	1	0.741489354562314	1	NRROS	NM_198565 NP_940967	inside intron	inside	338	inside intron	-247	1	3	5' UTR	+	22218	NA	375387	32165
chr4	123747634	123747634	1	*	0.209394635357578	0.209394635357578	306132	217560	217560	1	13	0.738111270942441	1	0.741518437401426	1	FGF2	NM_001361665 NM_002006 NP_001348594 NP_001997	promoter	promoter	229	NA	NA	NA	3	NA	+	71527	NA	2247	18453
chr1	17306885	17306885	1	*	0.209362116976509	0.209362116976509	5374	12524	12524	1	9	0.738894270456981	1	0.742285776925675	1	MFAP2	NM_001135247 NM_001135248 NM_002403 NM_017459 NP_001128719 NP_001128720 NP_002394 NP_059453	inside intron	inside	288	inside intron	196	1	9	5' UTR	-	6174	NA	4237	35359
chr17	1955256	1955256	1	*	0.209339669023008	0.209339669023008	163151	687608	687608	1	3	0.739496061512442	1	0.742874145132316	1	MIR212	NR_029625	promoter	promoter	1582	NA	NA	NA	1	NA	-	109	NA	406994	34626
chr17	19290520	19290520	1	*	0.20933036145621	0.20933036145621	167315	697110	697110	1	8	0.739701878527692	1	0.743075487864626	1	MFAP4	NM_001198695 NM_002404 NP_001185624 NP_002395	inside exon	inside	12	inside exon	0	1	6	5' UTR	-	3777	NA	4239	35366
chr6	33358785	33358785	1	*	0.209325919421065	0.209325919421065	342750	294120	294120	1	49	0.739815972742668	1	0.743185107796662	1	KIFC1	NM_002263 NP_002254 XM_011514585 XM_011514587 XM_017010836 XM_017010837 XP_011512887 XP_011512889 XP_016866325 XP_016866326	promoter	promoter	528	NA	NA	NA	11	NA	+	18386	NA	3833	32546
chr6	123100722	123100722	1	*	0.209320611272399	0.209320611272399	352455	312272	312272	1	8	0.739947964089405	1	0.743314862001928	1	FABP7	NM_001319039 NM_001319041 NM_001319042 NM_001446 NP_001305968 NP_001305970 NP_001305971 NP_001437	inside exon	inside	76	inside exon	0	1	4	5' UTR	+	4572	NA	2173	17518
chr2	220361916	220361916	1	*	0.209308180573095	0.209308180573095	235743	134884	134884	1	15	0.740267875319632	1	0.743625824666274	1	GMPPA	NM_001374294 NM_001374295 NM_013335 NM_205847 NP_001361223 NP_001361224 NP_037467 NP_995319 XM_005246486 XM_024452823 XP_005246543 XP_024308591	promoter	promoter	1671	NA	NA	NA	13	NA	+	8131	NA	29926	28285
chr14	105939027	105939027	1	*	0.209306738579849	0.209306738579849	130861	618988	618988	1	5	0.740301432441683	1	0.743659381788326	1	CRIP2	NM_001270837 NM_001270841 NM_001312 NP_001257766 NP_001257770 NP_001303 NR_073081 NR_073082 NR_073083 NR_073084 NR_073085 XM_024449480 XM_024449481 XP_024305248 XP_024305249 XR_002957531	promoter	promoter	248	NA	NA	NA	8	NA	+	7232	NA	1397	11352
chr7	120969044	120969044	1	*	0.209306081041886	0.209306081041886	376616	359552	359552	1	11	0.740310381007564	1	0.743668330354207	1	WNT16	NM_016087 NM_057168 NP_057171 NP_476509	promoter	promoter	46	NA	NA	NA	4	NA	+	12068	NA	51384	39964
chr10	134882555	134882555	1	*	0.209291993236603	0.209291993236603	61653	476962	476962	1	3	0.740666086501312	1	0.744015087282074	1	ADGRA1	NM_001083909 NM_001291085 NM_032422 NP_001077378 NP_001278014 XM_011540273 XM_017016779 XP_011538575 XP_016872268	promoter	promoter	1878	NA	NA	NA	16	NA	+	60746	NA	84435	65413
chr5	171620983	171620983	1	*	0.209288431686032	0.209288431686032	333512	267579	267579	1	4	0.740753335018647	1	0.744097861516469	1	EFCAB9	NM_001171183 NP_001164654	promoter	promoter	193	NA	NA	NA	4	NA	+	9282	NA	285588	26990
chr17	37826163	37826163	1	*	0.209272419345784	0.209272419345784	170571	703889	703889	1	1	0.741129174785626	1	0.744464752717568	1	PNMT	NM_002686 NP_002677 NR_073461 XM_011524909 XP_011523211	inside intron	inside	1457	inside intron	40	3	3	inside transcription region	+	2022	NA	5409	41902
chr6	139613426	139613426	1	*	0.209255820280402	0.209255820280402	354603	316074	316074	1	3	0.741545283099067	1	0.744867438182188	1	TXLNB	NM_153235 NP_694967 XM_005266836 XM_011535505 XM_011535506 XM_017010322 XM_024446341 XP_005266893 XP_011533807 XP_011533808 XP_016865811 XP_024302109 XR_942317	promoter	promoter	218	NA	NA	NA	10	NA	-	52009	NA	167838	14881
chr15	33009498	33009498	1	*	0.20925319434811	0.20925319434811	132818	622990	622990	1	9	0.741607923060231	1	0.744930078143352	1	GREM1	NM_001191322 NM_001191323 NM_001368719 NM_013372 NP_001178251 NP_001178252 NP_001355648 NP_037504	promoter	promoter	707	NA	NA	NA	3	NA	+	16665	NA	26585	24486
chr4	13545291	13545291	1	*	0.20924265615703	0.20924265615703	296528	200599	200599	1	21	0.741874142895174	1	0.745187349412415	1	NKX3-2	NM_001189 NP_001180	inside intron	inside	823	inside intron	281	1	2	inside transcription region	-	3660	NA	579	49576
chr19	51018414	51018414	1	*	0.209226955871547	0.209226955871547	203826	775678	775678	1	7	0.742247745520684	1	0.745552003472044	1	ASPDH	NM_001024656 NM_001114598 NP_001019827 NP_001108070 XM_024451585 XP_024307353	promoter	promoter	467	NA	NA	NA	5	NA	-	3090	NA	554235	44970
chr13	79234144	79234144	1	*	0.2092219332743	0.2092219332743	112636	582002	582002	1	6	0.742395396857711	1	0.745692943384661	1	OBI1	NM_024546 NP_078822 XM_011535225 XM_024449410 XP_011533527 XP_024305178	inside intron	inside	556	inside intron	414	1	7	5' UTR	-	46279	NA	79596	60684
chr8	14412919	14412919	1	*	0.209182877048479	0.209182877048479	385720	378187	378187	1	2	0.743361841972801	1	0.746632542802109	1	SGCZ	NM_001322879 NM_001322880 NM_001322881 NM_139167 NP_001309808 NP_001309809 NP_001309810 NP_631906	promoter	promoter	484	NA	NA	NA	6	NA	-	465062	NA	137868	11088
chr19	15491808	15491808	1	*	0.209171253120608	0.209171253120608	196048	757499	757499	1	2	0.743596741827163	1	0.746856256949121	1	AKAP8	NM_005858 NP_005849	promoter	promoter	1196	NA	NA	NA	8	NA	-	18328	NA	10270	4244
chr15	69707986	69707986	1	*	0.209161160557284	0.209161160557284	139307	635476	635476	1	3	0.743849538813286	1	0.747102342510833	1	KIF23	NM_001281301 NM_001367804 NM_001367805 NM_004856 NM_138555 NP_001268230 NP_001354733 NP_001354734 NP_004847 NP_612565 NR_160295 NR_160296 XM_005254797 XM_005254798 XM_005254799 XM_011522238 XM_011522239 XM_017022733 XM_024450110 XP_005254854 XP_005254855 XP_005254856 XP_011520540 XP_011520541 XP_016878222 XP_024305878	inside intron	inside	1359	inside intron	346	2	21	5' UTR	+	34137	NA	9493	71436
chr12	113229534	113229534	1	*	0.209152791226468	0.209152791226468	100991	559038	559038	1	18	0.744050881545596	1	0.747303685243144	1	RPH3A	NM_001143854 NM_001347952 NM_001347953 NM_001347954 NM_001347955 NM_014954 NP_001137326 NP_001334881 NP_001334882 NP_001334883 NP_001334884 NP_055769 NR_145126 NR_145127 XM_017019034 XP_016874523	promoter	promoter	15	NA	NA	NA	22	NA	+	107135	NA	22895	18941
chr11	26209371	26209371	1	*	0.209150416109963	0.209150416109963	66870	489584	489584	1	1	0.744106810082349	1	0.747359613779897	1	ANO3	NM_001313726 NM_001313727 NM_031418 NP_001300655 NP_001300656 NP_113606 XM_011520282 XM_017018118 XM_017018119 XP_011518584 XP_016873607 XP_016873608	promoter	promoter	1458	NA	NA	NA	28	NA	+	474007	NA	63982	52088
chr7	21583623	21583623	1	*	0.209146106084822	0.209146106084822	363762	335160	335160	1	14	0.744191821458213	1	0.747444625155761	1	DNAH11	NM_001277115 NP_001264044	inside intron	inside	790	inside intron	-408	1	82	5' UTR	+	358353	NA	8701	67545
chr19	1511039	1511039	1	*	0.209134009042379	0.209134009042379	191181	745791	745791	1	10	0.744451329868747	1	0.747695185000414	1	ADAMTSL5	NM_001367197 NM_213604 NP_001354126 NP_998769 XM_011527961 XM_011527963 XM_017026744 XM_017026745 XP_011526263 XP_011526265 XP_016882233 XP_016882234	inside intron	inside	96	inside intron	35	1	12	5' UTR	-	6118	NA	339366	30322
chr6	21667815	21667815	1	*	0.20912280289542	0.20912280289542	340119	280012	280012	1	15	0.744771241098973	1	0.74800614766476	1	CASC15	NR_015410	promoter	promoter	1063	NA	NA	NA	12	NA	+	525738	NA	401237	34091
chr2	27346296	27346296	1	*	0.209112815908267	0.209112815908267	210954	89901	89901	1	11	0.745048646641268	1	0.748276841782644	1	ABHD1	NM_032604 NM_152870 NP_115993 XM_011533135 XM_011533136 XM_011533137 XM_011533138 XM_017005113 XM_024453179 XM_024453180 XP_011531437 XP_011531438 XP_011531439 XP_011531440 XP_016860602 XP_024308947 XP_024308948	promoter	promoter	361	NA	NA	NA	6	NA	+	7023	NA	84696	65916
chr7	134463072	134463072	1	*	0.209102927678849	0.209102927678849	378502	363021	363021	1	11	0.745310392193271	1	0.748527401627297	1	CALD1	NM_004342 NM_033138 NM_033139 NM_033140 NM_033157 NP_004333 NP_149129 NP_149130 NP_149131 NP_149347 XM_017012650 XM_017012652 XM_017012654 XM_024446942 XM_024446943 XP_016868139 XP_016868141 XP_016868143 XP_024302710 XP_024302711 XR_001744877 XR_001744879 XR_001744880 XR_001744881 XR_002956488 XR_002956489 XR_002956490 XR_927535 XR_927537 XR_927541 XR_927542	promoter	promoter	1092	NA	NA	NA	14	NA	+	191316	NA	800	61910
